read_idx,type,end_pos
14322,1,9
14323,2,11
14832,3,18
14833,3,946
14834,3,786
14835,1,13
14836,3,780
14837,2,562
14839,1,19
14849,1,11
15381,3,755
15388,2,484
15392,1,7
15396,2,23
15769,1,636
15958,3,102
15959,3,17
15960,3,14
15962,1,18
15963,1,39
16454,3,269
16554,2,738
16648,2,518
16759,3,18
16910,2,802
17113,3,30
17264,1,480
17266,2,590
17344,2,822
17345,1,481
17434,3,108
17592,3,7
17607,2,515
17737,1,517
17738,2,50
17855,1,659
17856,3,817
17860,1,566
18157,1,226
18309,1,646
18321,1,94
18406,3,62
18764,3,64
18847,1,105
19288,1,66
19293,1,68
19379,1,49
19396,2,619
19421,3,72
19736,3,72
19957,1,83
20082,3,83
20211,2,700
20390,2,717
20587,3,198
20739,3,92
20810,1,478
20945,2,519
20946,3,946
21014,3,230
21213,1,115
21748,1,126
22037,1,140
22190,1,536
22274,1,155
22275,1,819
22277,1,154
22929,2,873
23010,1,153
23260,3,827
23390,1,189
23400,3,227
23867,3,203
24005,1,325
24080,1,205
24081,1,313
24167,2,516
24168,2,229
24323,1,218
24513,1,516
25156,3,249
25157,1,242
25236,3,242
25460,1,242
25578,1,251
25683,3,236
25920,1,267
25997,3,224
26065,2,571
26066,3,522
26143,3,946
26144,1,263
26206,3,265
26386,1,723
26615,1,657
26616,3,341
26743,2,341
26825,1,234
26826,3,286
26916,1,673
27037,1,290
27226,3,299
27626,3,305
27825,2,310
27961,1,285
28145,3,506
28485,3,362
28534,3,326
28652,1,344
28720,2,364
28835,1,339
29110,1,616
29249,3,362
29555,3,674
29917,3,352
30604,2,485
31019,1,365
31022,3,364
31032,1,364
31033,1,551
31344,3,368
31512,1,482
31519,3,383
32444,1,387
32642,1,574
32645,3,493
32826,2,517
32957,3,530
33081,2,773
33305,3,658
33490,2,820
33982,2,519
33984,2,399
33987,3,406
34212,1,398
34216,2,701
34642,1,455
34841,1,771
34879,1,396
35064,1,814
35256,2,364
35450,3,421
35454,1,692
35500,1,515
35501,3,406
36009,1,614
36010,2,440
36074,3,430
36107,1,453
36528,1,820
36705,3,804
36844,3,459
37583,1,822
37584,1,806
38076,3,486
38433,3,495
38439,1,518
38620,3,946
38622,1,536
38627,3,497
38755,3,506
38757,3,503
38909,2,647
38911,2,723
39162,3,566
39205,1,512
39341,1,498
39342,1,514
39343,3,506
39344,3,507
39585,3,506
39694,3,513
39707,1,741
39891,3,504
39892,1,653
40292,1,545
40372,1,515
40434,3,519
40436,1,518
40832,1,568
40958,1,522
41272,2,526
41273,3,520
42216,3,532
42217,3,522
42220,2,816
42371,3,574
42373,3,823
42380,1,546
42513,2,530
42653,1,532
42820,3,573
42821,3,552
43273,2,829
43429,3,553
43591,2,666
43969,3,822
43973,3,668
44157,3,773
44158,1,560
44417,3,827
44578,3,568
44695,2,820
44878,3,823
45631,3,604
45664,1,809
45937,1,608
46197,3,817
46207,2,614
46499,3,612
46507,2,691
47021,3,819
47024,2,817
47370,3,666
47399,2,647
47707,3,672
47900,1,833
47901,3,828
47903,3,803
48335,3,655
48563,3,657
48743,1,706
49298,3,688
49492,2,819
49653,2,691
49734,3,683
49790,3,698
49793,1,689
49953,1,701
49960,3,723
49962,3,701
49964,1,699
50278,2,820
50379,1,821
50380,3,698
50516,2,819
50517,1,696
50518,1,699
50519,1,699
50940,3,773
50941,1,703
51085,3,690
51203,2,820
51205,1,817
51342,3,760
51592,1,713
51593,2,711
51614,2,885
51710,1,720
51879,3,738
53672,3,820
54196,2,844
2838,3,7
2839,1,314
2840,1,78
2841,2,785
2842,3,392
2843,2,723
2844,3,97
2845,3,101
2847,2,672
2850,1,464
2853,1,6
2854,3,647
2855,3,6
2856,1,291
2858,2,571
2860,1,6
2861,1,33
2862,3,820
2864,1,17
2865,2,26
2866,2,480
2867,3,1
2868,1,4
2871,3,5
2877,2,90
2878,3,6
2879,2,6
2880,1,60
2883,1,6
2884,1,6
2894,3,29
2896,2,402
2900,1,524
2901,3,8
2906,2,290
2908,1,7
2911,3,638
2916,3,6
2944,3,6
2947,3,127
2993,1,37
2994,3,235
2995,1,6
2999,1,55
7892,1,17
7893,3,449
7894,2,397
7896,1,274
7897,2,84
7898,1,7
7899,1,6
7901,1,101
7902,3,562
7903,2,573
7904,1,666
7905,2,7
7906,3,762
7907,3,7
7910,2,296
7911,1,8
7912,2,547
7913,3,786
7914,2,7
7915,2,763
7916,1,7
7917,2,638
7919,2,180
7920,2,480
7921,1,7
7922,1,384
7924,1,16
7925,3,772
7926,3,8
7927,2,280
7928,3,8
7931,3,7
7932,1,635
7933,3,7
7936,2,519
7937,1,7
7938,2,8
7939,1,457
7947,3,64
7949,3,821
7950,1,7
7956,2,547
7957,2,8
7961,1,7
7963,1,675
7965,3,6
7966,1,274
7975,3,7
7990,3,101
7991,1,624
7997,2,350
8005,3,83
8008,1,7
8010,2,97
8014,3,700
8015,3,852
8018,3,8
8019,3,7
8025,2,7
8029,2,724
8038,1,7
8046,3,2
8047,2,700
8080,1,7
8087,2,7
8088,1,398
8102,2,649
8103,3,680
8111,3,7
8127,3,7
8128,2,786
8131,1,102
8188,1,7
8194,3,8
8195,3,680
8200,2,449
8202,1,785
9620,3,10
9621,3,80
9623,3,80
9624,1,6
9626,3,822
9628,2,388
9629,2,8
9675,1,79
9682,3,8
12471,2,481
12472,3,7
12473,3,8
12474,3,452
12475,3,11
12476,1,8
12477,1,8
12481,2,519
12482,1,10
12483,1,19
12486,3,8
12487,2,102
12488,2,522
12489,3,822
12490,3,453
12493,1,822
12494,1,7
12495,2,8
12496,3,369
12497,2,9
12498,1,11
12500,1,8
12506,2,8
12523,3,723
12525,3,9
12526,2,486
12536,1,6
12539,3,71
12558,2,350
12562,2,519
12575,1,6
12589,3,654
12632,2,755
12634,3,8
13390,3,12
13410,1,8
13412,2,10
13612,1,821
13614,2,9
13617,2,321
14076,3,821
14077,2,323
14093,2,7
14103,1,8
14609,3,83
14610,1,6
14725,2,649
15197,2,8
15198,3,24
15199,2,22
15207,2,17
15592,1,7
15595,1,11
15598,3,821
15711,1,16
15712,2,827
15713,1,16
15879,2,480
15880,3,6
15881,1,8
16075,2,23
16076,3,768
16271,2,314
16402,2,398
16404,3,479
16509,1,7
16510,3,821
16781,1,480
17185,3,682
17415,2,484
17599,2,655
17695,1,50
17959,1,51
18190,3,56
18242,3,930
18294,2,57
18507,2,62
18508,3,117
18509,3,422
18512,1,59
18594,1,94
18724,3,64
18732,3,63
19124,2,821
19191,1,548
19192,1,391
19194,3,821
19355,1,68
19356,3,674
19358,3,70
19388,1,70
19589,3,824
19672,2,85
19707,2,79
19898,1,77
19899,3,76
20021,3,83
20125,3,824
20257,3,778
20537,3,130
20723,3,696
20818,2,140
20882,1,137
20997,1,359
21175,1,518
21317,3,820
21321,2,647
21477,3,116
21569,1,817
21570,1,121
21621,3,817
21622,1,478
21834,3,506
21835,3,132
21939,3,202
22029,2,825
22127,3,147
22350,2,816
22351,2,574
22432,3,154
22642,3,139
22643,1,249
22731,1,158
22732,3,871
22751,3,284
22917,3,653
23246,1,519
23282,1,205
23396,1,190
23467,1,202
23675,3,946
23780,1,229
23938,3,214
24208,3,249
24743,2,339
24749,1,241
24842,3,310
24928,3,346
25044,3,257
25339,1,244
25373,3,240
25507,1,249
25651,1,478
25652,1,345
25731,3,846
25733,1,262
25802,3,315
25852,1,262
25895,3,517
26043,3,261
26126,1,519
26188,1,264
26354,3,265
26355,1,572
26456,3,276
26690,2,657
26730,3,841
26782,2,529
26878,3,292
26879,3,292
26975,2,341
26977,3,291
27111,1,637
27112,1,515
27156,1,88
27301,3,298
27302,1,818
27363,3,346
27526,2,732
27707,3,848
27708,2,528
27709,3,304
27760,2,341
27851,1,534
27949,2,504
27997,3,320
28032,2,356
28033,2,570
28207,2,326
28334,3,365
28338,1,341
28367,1,657
28460,3,513
28637,3,394
28756,1,334
28757,1,344
29025,1,533
29049,2,758
29336,3,343
29458,3,382
29461,1,348
29606,3,341
29610,3,351
29647,3,351
29648,3,863
29795,3,544
29796,2,372
29797,1,818
29970,1,397
30106,3,560
30287,1,358
30524,3,756
30691,1,353
30908,2,665
30912,1,359
30959,3,378
31165,1,517
31168,1,365
31170,2,518
31308,1,666
31448,3,368
31615,1,368
31693,3,678
31696,2,383
31880,2,406
31933,2,376
31934,1,388
32035,2,547
32053,3,686
32157,3,657
32158,3,374
32164,1,373
32300,2,435
32304,1,361
32410,2,573
32595,1,368
32768,2,483
32908,3,384
32909,1,515
32910,3,514
33042,1,524
33043,3,395
33044,2,430
33045,1,387
33265,3,563
33384,3,394
33564,3,402
33681,3,383
33914,2,549
33915,1,388
33916,1,396
34087,1,428
34088,2,823
34181,2,506
34182,2,567
34420,3,465
34584,2,642
34585,1,402
34586,2,480
34591,1,519
34596,1,429
34687,3,411
34690,1,405
34748,3,398
34827,3,515
35098,1,388
35287,3,943
35292,2,568
35387,1,426
35741,1,654
35829,3,429
36157,1,486
36158,2,455
36162,2,753
36193,2,427
36195,3,521
36380,1,443
36438,1,446
36439,1,706
36440,3,457
36684,1,534
36866,1,770
36867,1,726
37034,3,817
37076,3,442
37350,3,482
37351,1,647
37352,3,527
37414,3,484
37469,2,503
37678,1,466
37755,2,464
37970,3,494
37971,1,532
37972,3,492
37974,3,647
37975,1,652
37977,2,738
37981,2,820
38285,1,535
38362,3,505
38553,3,464
38554,2,519
38558,2,647
38703,3,496
38704,1,528
38869,1,499
38872,3,817
38873,3,499
38874,2,563
39082,2,647
39083,1,516
39149,2,532
39268,3,650
39269,2,647
39838,1,517
39839,1,541
39840,3,512
39959,3,513
40059,1,516
40234,1,516
40237,3,666
40349,3,516
40350,3,653
40351,3,846
40405,2,664
40548,3,530
40556,2,545
40776,1,517
40779,1,519
40993,3,521
41112,3,824
41113,2,830
41586,1,526
41596,1,526
41808,3,514
41809,3,648
41819,2,530
41911,2,654
41912,2,539
41913,1,653
42163,2,737
42164,1,530
42166,2,650
42167,2,652
42467,1,533
42468,3,533
42477,1,550
42560,3,533
42625,2,566
42626,3,530
42768,3,658
42928,2,701
42930,1,654
43063,1,543
43065,3,539
43068,3,540
43069,3,535
43184,3,549
43185,3,690
43186,2,644
43253,3,591
43492,3,545
43623,3,666
43714,1,570
43781,1,548
43783,1,579
43785,3,549
43786,3,573
43931,2,556
43949,2,583
44111,1,553
44265,1,556
44266,1,567
44479,1,562
44480,3,574
44481,1,673
44597,3,573
44631,3,823
44736,1,571
44858,1,573
44859,3,573
44905,3,582
45110,3,685
45185,3,833
45251,2,679
45357,2,578
45517,3,597
45547,3,600
45616,1,603
45780,1,668
45781,3,610
45869,3,653
46038,3,647
46045,3,608
46415,3,684
46416,2,717
46417,1,608
46418,2,611
46423,3,608
46424,1,684
46596,3,611
46597,3,613
46798,3,613
46802,3,611
47167,1,615
47168,3,621
47224,3,612
47278,1,666
47334,3,632
47475,3,674
47587,2,628
47588,2,685
47755,1,676
47805,1,647
47928,1,676
47999,1,653
48000,1,653
48171,1,687
48238,1,659
48274,3,659
48276,2,828
48500,1,812
48501,1,660
48502,1,741
48513,3,732
48713,1,660
48782,3,662
48783,3,817
48850,1,664
49008,2,667
49166,1,829
49199,1,675
49289,3,753
49521,3,820
49524,3,702
49612,2,819
49613,3,760
49714,1,762
49715,2,698
49836,1,689
50199,2,682
50305,3,697
50306,3,709
50679,1,697
50681,3,709
50683,1,697
50685,3,709
50687,1,697
50746,1,659
50747,1,692
50827,1,761
51150,2,698
51151,3,946
51153,3,711
51284,2,683
51287,3,829
51625,1,712
51782,1,759
51860,1,873
51894,2,831
51947,2,738
51991,1,738
52036,3,743
52126,1,741
52218,2,752
52256,3,760
52400,3,746
52401,3,754
52402,3,746
52470,1,754
52641,3,772
52705,3,750
53391,3,795
53460,3,803
53656,2,810
53783,3,805
54041,3,848
2863,1,7
2869,1,6
2874,1,8
2881,3,703
2888,2,545
2903,3,821
2905,2,666
2914,2,90
2925,2,785
2932,3,519
2966,2,49
2980,2,570
2986,2,666
3004,3,6
3007,3,762
7942,2,547
7943,3,7
7944,1,820
7945,1,7
7948,1,101
7954,2,7
7955,2,572
7958,2,11
7959,3,763
7964,2,457
7968,2,102
7969,3,946
7970,3,11
7974,2,822
7977,2,88
7978,1,519
7980,2,821
7981,1,49
7986,1,7
7987,1,821
7988,3,7
7989,1,7
7995,3,7
7999,2,8
8000,1,378
8002,1,7
8021,2,481
8032,3,8
8037,2,155
8052,3,919
8060,2,527
8067,2,11
8097,2,101
8098,1,344
8108,3,786
8114,3,7
8120,2,787
8121,1,7
8132,1,7
8133,3,8
8135,2,480
8137,1,350
8159,1,5
8160,2,449
8161,3,581
8178,3,822
8203,3,7
8204,1,10
8205,3,5
8210,1,7
8212,3,16
9630,3,17
9633,3,8
9634,3,821
9637,1,354
9654,3,946
9657,3,88
9658,2,100
9659,1,7
9660,1,7
9661,1,761
12491,3,7
12492,2,841
12499,3,829
12502,3,946
12503,3,823
12504,1,17
12507,3,11
12508,2,480
12510,2,205
12513,2,666
12527,2,102
12550,2,397
12556,1,8
12561,1,357
12569,3,7
12574,2,135
12591,1,7
12599,3,755
12600,1,6
12623,2,11
12624,1,8
13393,3,670
13395,2,647
13396,2,249
13400,3,805
13403,3,7
13621,3,647
14079,1,519
14080,3,521
14082,1,8
14083,3,666
14097,1,480
14098,3,666
14104,1,13
14106,3,8
14107,3,820
14612,3,8
14614,1,762
14616,1,19
14618,3,274
14625,3,9
14626,3,8
14631,2,886
15200,3,946
15209,3,11
15210,1,7
15211,3,401
15215,3,218
15219,2,873
15594,1,484
15596,2,343
15601,1,7
15885,2,522
16082,2,8
16272,3,821
16511,3,11
16734,1,480
16856,3,406
17079,3,134
17186,3,30
17189,1,340
17235,3,790
17310,3,33
17482,2,481
17532,2,484
17697,2,817
17797,3,51
17955,2,135
18053,1,787
18062,3,11
18298,3,878
18510,2,562
18513,3,571
18515,2,60
18517,1,59
18731,2,487
18803,3,64
18964,3,506
19359,1,517
19480,1,482
19551,2,351
19901,3,77
19902,1,68
20017,1,82
20018,3,314
20019,3,320
20024,2,571
20128,1,522
20132,1,825
20258,1,519
20348,1,90
20477,3,108
20627,1,478
20758,2,100
20759,2,102
20817,3,102
20859,2,520
20865,1,144
21322,3,111
21478,1,116
21545,3,121
21670,2,120
21672,2,121
21722,2,665
21776,1,125
21837,3,127
21839,1,127
22036,2,701
22246,1,647
22352,2,819
22433,2,158
22434,3,168
22733,3,159
22734,1,158
22959,3,158
23033,3,515
23083,3,181
23677,1,310
23781,3,199
23858,2,201
24144,1,667
24147,1,552
24356,2,872
24745,1,235
24929,1,523
24931,3,819
24992,2,530
25372,3,251
25432,3,871
25445,1,706
25735,3,255
25801,2,258
25803,2,518
25971,1,262
26127,1,483
26482,2,277
26646,2,281
26691,1,683
26809,1,304
26880,1,290
26883,1,686
26978,3,290
27304,3,814
27307,3,829
27367,1,295
27761,2,313
27762,2,592
27807,2,595
27884,2,301
27951,2,665
28761,1,668
29028,1,367
29339,3,346
29459,2,347
29463,1,563
29611,1,678
29799,1,346
29803,3,351
30104,2,374
30108,2,397
30527,3,671
30909,1,364
31167,1,701
31171,1,378
31172,2,378
31417,2,428
31418,1,373
31450,1,582
31617,2,480
32411,2,516
32413,3,381
32770,1,385
32771,3,381
33267,1,479
33268,1,483
33569,3,862
33679,1,400
34094,3,429
34265,1,519
34266,3,703
34587,1,505
34588,1,545
34593,2,654
34752,1,408
34828,1,543
34928,1,366
34930,3,394
35023,2,387
35153,2,481
35179,2,383
35288,3,946
35303,2,643
35782,3,431
36286,2,648
36383,3,517
36384,3,506
36566,3,447
36567,3,452
36744,3,451
36928,2,728
37010,1,357
37194,1,632
37195,1,449
37355,1,517
37356,1,482
37497,3,807
37685,1,488
37979,3,726
38361,3,492
38564,1,491
38708,1,376
38709,2,678
38942,2,723
39084,3,555
39087,3,533
39150,1,805
39270,3,503
39520,1,532
39521,3,647
39527,1,814
39841,1,515
39843,2,823
39847,2,532
40232,1,511
40354,2,542
40549,3,519
40551,1,519
40552,1,517
40787,1,519
41168,1,526
41588,1,537
41590,3,525
41595,1,526
41598,2,653
41600,1,526
41810,3,640
41811,1,504
41814,1,526
41920,2,823
42311,3,657
42474,3,533
42478,2,655
42769,2,546
42770,3,536
42931,3,666
42932,3,538
43072,1,753
43255,1,771
43390,1,543
43582,3,547
43624,3,844
43784,2,819
43876,2,553
44482,3,530
44678,2,820
44733,1,561
44814,1,570
44860,1,590
44861,1,582
44979,3,571
45021,1,678
45022,3,581
45184,3,580
45187,3,580
45252,3,817
45618,1,623
45783,1,702
46107,2,612
46419,3,614
46420,3,608
46435,2,821
46441,3,608
46593,1,614
46836,1,711
46954,3,723
47753,3,645
47878,3,649
48142,3,656
48503,2,666
48507,1,659
48652,3,816
48787,3,818
49107,3,678
49752,3,834
50215,3,682
50450,1,699
50689,2,817
50761,2,679
50829,1,703
51152,2,816
51155,2,820
51286,3,692
51680,1,713
52471,2,749
52642,3,816
52646,3,755
53860,1,820
160,3,946
212,1,7
2702,2,823
2705,2,504
2709,3,699
2713,3,342
2715,1,20
2716,2,390
2725,3,6
2726,3,674
2727,3,397
2732,1,20
2733,3,101
2763,3,6
2772,2,49
2780,1,6
2789,3,820
2797,3,881
2802,1,675
2806,1,5
2808,2,545
2832,2,18
2834,3,478
7655,2,481
7658,1,5
7662,1,7
7675,2,562
7677,2,102
7679,1,196
7680,3,787
7681,2,480
7683,2,571
7686,2,519
7688,2,102
7693,3,680
7696,1,7
7697,2,6
7698,1,670
7706,3,787
7709,2,821
7713,1,100
7721,3,7
7734,3,7
7739,1,8
7757,3,49
7760,1,23
7761,1,7
7765,3,216
7767,3,6
7771,1,102
7776,1,547
7781,1,786
7812,2,821
7817,1,11
7829,3,484
7832,3,7
7866,1,7
7867,2,7
7877,2,666
7878,2,826
7879,2,590
7881,3,26
7883,3,7
7885,2,11
7886,2,80
9570,2,7
9572,1,582
9575,2,5
9578,2,822
9579,2,580
9592,3,946
9605,1,7
12337,3,7
12340,1,7
12342,3,7
12345,1,6
12350,2,7
12353,1,22
12358,3,7
12364,2,519
12366,3,129
12394,1,7
12395,1,590
12404,1,104
12413,1,8
12424,3,7
12429,2,9
12432,1,11
12446,1,10
12455,3,7
12457,1,7
12467,3,756
13384,2,525
14058,3,8
14059,1,22
14062,3,9
14069,3,9
14591,2,11
14608,3,786
15170,2,763
15177,3,946
15178,2,519
15192,1,7
15193,1,102
15575,3,7
15580,2,666
15586,2,6
15589,3,819
15708,3,13
15710,1,6
15871,2,822
16064,1,18
16069,3,17
16266,2,8
16300,2,822
16505,1,7
16609,2,827
16728,2,670
17393,2,7
17475,3,480
17597,1,567
17693,3,244
17948,1,822
17951,2,539
18139,2,648
18499,2,679
18501,3,52
18502,3,56
18723,1,19
19122,3,62
19354,1,709
19476,2,818
19549,3,72
19670,2,351
19788,2,821
19789,1,525
19893,3,817
19895,2,241
20053,3,49
20471,3,100
20472,2,817
20474,3,817
20562,1,347
20755,3,104
20894,3,946
21092,1,7
21316,2,352
21395,3,115
21396,1,114
21476,1,302
21527,2,115
21720,2,823
21892,2,821
22024,1,506
22045,3,162
22174,2,137
22554,1,191
22803,3,481
22873,2,340
23192,1,183
23242,1,183
23243,2,480
23395,1,365
23574,3,313
23577,1,193
23696,3,666
23963,2,216
24353,3,222
25042,2,92
25208,1,517
25213,2,244
25338,3,234
25503,2,577
25547,2,562
25554,3,247
25647,3,564
25728,3,244
26040,3,452
26123,2,480
26409,2,824
26538,2,527
27105,2,344
27362,3,870
27432,2,666
27442,1,268
27521,2,654
27665,1,304
28508,1,393
28588,1,332
28589,3,330
28754,2,511
29193,1,613
29194,1,345
29601,3,344
29604,2,694
29792,3,544
29794,3,875
29882,2,669
30095,1,366
30099,1,374
30101,1,351
30185,1,342
30516,3,359
30523,1,358
30898,2,679
30907,3,377
31410,3,368
31446,3,817
31447,1,482
31608,3,551
31609,1,368
31775,3,674
31876,1,366
31932,3,397
32517,1,383
32519,2,646
32896,1,385
33033,1,521
33252,3,817
33254,1,504
33556,2,399
33557,2,515
33561,1,397
33563,3,396
33676,1,396
33907,2,569
34344,3,570
34418,3,573
34576,3,478
34686,2,821
34745,2,396
34869,2,541
34870,1,383
34927,3,820
35016,2,479
35019,3,366
35150,2,429
35575,1,410
35661,1,416
35662,3,654
35827,2,572
36152,3,439
36154,3,439
36155,2,516
36564,2,461
36626,2,524
36737,2,479
36741,1,456
37205,2,528
37238,3,591
37343,2,529
37348,3,482
37376,1,561
37412,1,484
37961,3,501
38050,1,517
38117,2,512
38282,1,665
38353,3,460
38354,1,497
38360,3,492
38544,1,657
38545,1,665
38550,1,495
38702,3,487
38864,3,504
38867,1,492
38868,1,529
38939,2,820
39081,3,516
39144,1,507
39146,1,512
39264,1,517
39514,1,520
39622,3,512
39832,3,652
40348,2,727
40539,3,516
40545,3,517
40546,2,561
40766,2,520
40771,2,820
40914,1,657
40943,1,522
41108,1,544
41111,2,817
41567,2,524
41571,1,519
41577,3,727
41676,1,506
41801,2,527
42160,2,690
42304,2,530
42305,1,530
42307,1,688
42462,2,534
42463,1,654
42465,3,661
42557,3,527
42558,1,547
42766,3,546
42919,3,534
43176,1,562
43179,2,671
43180,3,537
43248,3,544
43250,2,647
43251,2,652
43295,2,666
43777,3,547
43870,1,820
43872,1,574
44257,3,525
44392,3,565
44543,3,553
44673,3,568
44730,3,543
45064,1,573
45076,1,553
45182,2,580
45379,1,574
45401,3,800
45439,3,837
45543,3,601
45545,3,610
45650,2,665
46032,1,608
46037,3,631
46398,3,610
46406,3,610
46793,1,666
47586,1,638
47632,2,821
47650,3,641
47651,3,641
48485,1,841
48491,1,754
48498,1,694
48647,3,688
49058,1,679
49246,2,681
49332,1,677
49603,1,703
49708,1,717
49772,3,946
49859,2,721
50190,1,699
50191,3,699
50197,3,691
50270,1,686
50443,2,820
50677,1,820
50900,3,697
50902,2,850
51021,3,685
51022,3,701
51278,1,699
51488,3,825
51859,3,727
52033,3,834
52395,1,746
52467,3,773
52704,2,752
53857,1,823
29,2,479
66,1,8
131,2,525
133,2,679
189,1,516
1304,2,723
1309,2,354
1318,3,8
1333,3,821
1408,3,8
1420,1,88
1432,3,6
1437,3,7
1439,2,100
1452,1,89
1453,2,820
5278,1,852
5281,3,552
5283,2,567
5287,2,821
5288,3,7
5305,1,8
5306,1,48
5307,1,269
5308,2,822
5309,2,8
5311,1,10
5312,3,7
5313,3,822
5317,1,7
5321,3,6
5322,1,11
5323,3,180
5327,3,8
5328,1,7
5329,2,266
5334,3,8
5347,1,8
5348,2,216
5355,3,6
5356,3,97
5357,2,102
5359,2,762
5361,1,779
5365,2,480
5476,3,7
5484,2,484
5490,2,725
5522,1,7
5526,1,725
5527,3,946
5528,3,710
5530,3,7
9151,3,8
9152,1,2
9164,2,7
9188,1,590
9195,1,6
10976,3,10
10977,1,4
10979,2,11
10980,2,820
10984,1,8
10985,1,6
10990,2,481
10991,3,821
11003,1,210
11004,1,100
11005,3,12
11010,2,8
11021,3,934
11077,2,822
11104,3,560
11118,2,666
11124,2,571
13172,3,9
13173,3,946
13179,3,8
13180,2,547
13188,1,572
13189,3,822
13196,3,7
13843,3,102
13844,1,9
13845,3,822
13847,3,666
13861,2,23
13862,2,7
13864,3,19
13870,3,101
14398,2,277
14399,1,11
14400,2,355
14401,3,946
14404,2,560
14420,2,6
14937,3,11
14941,1,128
14942,3,6
14944,3,821
14958,2,8
14962,3,21
15430,3,21
15443,2,666
15797,3,7
15994,3,45
15995,2,101
16347,1,805
16674,1,58
16677,1,50
16813,2,6
17135,3,28
17754,1,496
18090,1,422
18440,3,57
18444,2,65
18672,1,117
18996,3,139
19055,2,62
19164,2,67
19630,1,344
19783,1,69
19972,3,83
20091,2,85
20224,1,487
20226,3,100
20338,3,582
20339,3,73
20411,2,313
20414,2,829
20419,3,293
21283,3,817
21368,2,150
21372,2,499
21436,3,846
21946,3,322
22692,3,159
22819,3,375
23137,2,155
23149,3,129
23527,1,655
23691,3,823
23732,2,315
24179,2,222
24302,2,481
24331,1,218
24413,2,202
24624,3,820
24712,1,230
24967,1,519
25179,1,246
25472,1,350
25527,3,245
26087,3,856
26088,1,398
26245,1,265
26553,1,324
26936,2,495
27174,3,517
27249,1,347
27591,2,305
27632,1,305
27981,3,499
28164,1,649
28269,3,330
28309,2,323
28490,2,655
28549,2,362
28696,2,517
28726,3,394
28974,1,342
29399,3,347
29400,2,347
29848,1,350
29897,1,347
30034,3,670
30158,1,355
30627,2,363
30806,1,377
30807,1,364
31057,1,368
31061,2,761
31317,3,378
31532,3,373
31736,1,376
31833,1,368
31834,1,793
32096,2,564
32235,3,519
32362,3,946
32366,2,570
32506,3,384
32672,3,545
32845,1,646
32846,1,399
32975,2,615
33177,2,735
33360,3,391
33417,3,391
33419,3,539
33511,2,478
33803,2,516
33805,3,386
33807,1,387
33811,1,397
33814,2,702
33819,2,531
34500,3,425
34652,1,656
34723,2,549
34982,2,387
34983,3,822
35162,1,580
35200,2,650
35268,1,420
35883,2,647
36338,3,457
36597,1,447
36640,1,821
36913,3,946
37081,2,480
37611,2,678
37618,1,829
37860,1,511
37866,1,583
38086,3,714
38088,1,646
38206,3,824
38208,3,725
38474,1,464
38481,1,652
38789,2,652
38792,1,544
39124,1,519
39229,2,601
39403,1,541
39731,2,653
39734,1,512
39907,1,591
40012,2,678
40147,3,516
40148,3,672
40149,2,666
40383,3,519
40468,1,518
40687,1,823
40688,1,506
40856,3,543
40863,3,519
41057,2,560
41357,1,537
41736,2,822
42528,3,655
42529,3,656
42848,1,539
42851,1,538
43017,3,552
43223,2,821
43339,1,544
43446,3,691
44080,2,819
44184,3,565
44439,3,575
45007,1,482
45047,1,554
45049,2,823
45159,1,580
45221,3,581
45466,1,505
45831,3,688
45966,2,666
45967,1,608
45970,1,817
46253,2,685
46258,1,608
46267,1,608
46533,3,590
46534,3,608
46660,2,607
47127,1,621
47128,2,614
47259,2,817
47384,1,649
47385,3,638
47720,3,830
47784,1,642
47855,3,649
48043,2,868
48390,3,660
48754,3,662
49322,1,676
49671,2,691
50027,1,689
50555,1,703
51459,3,829
51799,2,829
51883,3,928
51904,3,733
51914,3,772
51965,1,756
52082,1,737
52196,3,745
52322,1,746
52909,3,761
53196,2,860
53960,3,878
1480,3,647
1481,3,6
1483,3,6
1485,2,47
1487,2,89
1488,2,786
1495,3,8
1496,2,480
1499,2,7
1500,1,6
1506,3,5
1522,2,96
1525,2,100
1528,3,519
1542,2,481
1548,3,7
1595,1,5
5593,1,519
5594,1,7
5604,3,821
5605,3,7
5607,3,7
5609,3,7
5615,1,7
5616,1,638
5617,1,519
5619,2,101
5621,2,5
5625,3,7
5630,3,8
5635,1,484
5638,3,7
5640,2,571
5645,2,343
5660,2,456
5663,3,8
5668,3,284
5671,1,7
5677,2,23
5682,2,666
5693,3,16
5697,3,406
5722,3,7
5724,2,274
5731,3,6
5748,1,457
5751,3,7
5752,1,6
5767,1,7
5775,3,8
5785,1,6
5794,3,822
5795,1,483
5812,1,7
9210,3,789
9212,2,822
9216,1,480
9219,3,7
9221,1,49
9222,2,666
9234,1,2
9239,1,8
9247,1,8
9250,1,524
9251,2,23
9253,1,573
11169,1,2
11172,1,7
11176,2,499
11177,2,562
11183,3,822
11184,2,481
11185,1,8
11186,1,449
11191,1,7
11192,3,8
11193,1,519
11203,1,7
11210,3,6
11226,1,9
11229,1,9
11231,3,666
11249,2,570
11260,2,11
11267,1,7
11272,3,7
11274,3,9
11291,2,357
11298,3,5
11317,2,7
11345,2,11
13210,1,11
13215,1,11
13216,2,846
13217,2,769
13220,1,3
13547,2,8
13549,3,13
14969,2,484
14971,1,6
15446,3,647
15447,2,522
15451,1,787
15456,1,216
15808,1,19
16354,3,787
