read_idx,type,end_pos
17427,1,652
17429,3,516
17430,1,515
17725,1,702
17830,2,516
17831,3,516
17953,2,577
17966,1,262
17970,2,479
18319,3,531
18357,2,649
18388,1,267
18523,3,508
18635,1,272
18939,1,352
18940,1,521
19198,2,646
19237,3,295
19238,3,946
19239,2,591
19240,2,652
19835,2,647
20029,1,647
20192,3,506
20390,2,823
20412,3,648
20499,3,331
20501,1,350
20598,2,660
20759,1,335
20760,3,305
20814,2,649
20900,2,367
21014,1,453
21146,1,817
21267,3,734
21282,1,344
21417,3,330
21661,2,665
21673,3,364
21894,3,374
21895,2,509
22111,1,383
22165,2,525
22253,3,382
22336,1,404
22337,3,680
22499,2,680
22592,1,650
22675,1,372
22825,3,564
23113,1,656
23237,1,379
23240,3,817
23335,1,428
23421,1,355
23575,1,388
23577,2,519
23578,3,546
24127,2,479
24128,2,592
24416,2,346
24588,3,762
24631,2,647
24634,2,589
24635,3,823
24960,2,702
24961,3,523
25389,1,819
25391,1,543
25393,1,674
25679,1,458
25681,1,680
25682,1,532
25685,1,393
25686,3,392
25687,3,828
25688,1,367
25965,2,642
26048,2,397
26638,3,355
26640,3,614
26641,1,396
26642,3,383
27124,2,823
27125,1,398
27126,3,803
27325,3,366
27327,2,666
27328,3,946
27559,2,546
27560,2,678
27562,2,522
27941,3,353
28330,1,396
28505,2,429
28538,2,653
28651,2,820
28880,2,644
29044,1,820
29211,3,436
29212,2,647
29213,3,822
29215,3,367
29591,3,376
29599,3,647
29600,1,451
29649,3,800
29698,1,1
29892,1,534
29894,2,657
30190,3,571
30191,3,496
30316,2,800
30883,2,802
31004,1,717
31505,3,829
31599,1,491
31756,3,804
31757,3,810
31955,3,665
32094,2,803
32179,2,502
32180,1,661
32435,2,648
32613,1,647
32614,3,821
32881,1,654
32882,3,657
33445,1,725
33447,3,810
33448,1,660
33449,3,491
33450,1,679
33734,1,520
33737,1,527
33738,3,649
33739,1,642
34338,2,824
34482,2,520
34483,3,805
34854,3,140
34934,2,726
34938,2,825
34941,1,545
34943,3,515
34946,2,769
34948,3,504
34949,1,684
35586,2,665
35587,1,601
35588,2,523
35898,1,522
35899,2,456
35900,1,522
36075,1,534
36077,2,833
36240,3,817
36420,1,676
36424,3,823
36626,2,534
36628,3,822
36749,1,804
37553,1,572
37556,3,654
37558,1,748
37559,1,669
37560,3,829
37726,1,820
38023,2,818
38133,1,820
38226,1,337
38384,1,388
38400,2,550
38610,1,495
38612,1,568
38755,3,652
38957,1,828
38958,2,823
39143,2,664
39144,2,823
39337,1,525
39360,1,561
39362,1,563
39784,1,546
39785,2,759
40137,3,846
40267,1,798
40375,2,575
40376,2,573
40377,1,573
40378,1,571
40580,2,823
40630,3,828
40730,1,674
40731,2,666
41102,3,599
41103,1,571
41378,3,946
41498,3,675
41633,3,582
41723,3,817
42260,3,611
42261,3,678
42262,2,820
42263,2,613
42867,3,582
42980,3,829
43206,2,820
43208,1,823
43265,2,876
43483,3,634
43484,3,617
43626,2,725
43786,1,657
43921,1,646
44062,1,796
44146,1,832
44226,2,642
44374,3,647
44704,1,838
44756,1,849
44968,1,660
44981,3,813
45096,1,662
45243,3,817
45244,2,818
45694,1,672
45811,3,676
45812,2,715
45943,2,829
46082,1,817
46084,1,683
46211,3,715
46212,1,699
46498,3,814
46499,3,705
46500,1,823
46501,2,702
46502,2,699
46505,2,805
46999,3,771
47107,1,681
47267,3,723
47271,1,683
47273,1,691
47279,2,697
47805,3,820
47809,1,693
48080,1,843
48218,2,840
48219,3,683
48221,3,764
48224,2,680
48225,3,723
48627,1,707
48629,3,946
48632,2,729
48905,3,706
48906,1,820
48907,3,702
49504,3,829
50057,3,709
50263,3,690
50296,2,771
50423,1,374
51000,1,820
51001,2,753
51174,1,689
51441,2,842
52096,3,881
284,3,6
292,1,6
294,3,4
297,3,6
298,2,820
306,2,666
309,3,823
1483,3,398
1484,3,821
1487,3,822
1493,2,486
1494,3,769
1503,3,11
1507,1,5
1509,3,538
1510,1,6
1513,2,666
1520,3,355
1553,3,930
1578,1,7
3369,1,102
3374,1,547
3376,2,7
3377,2,499
3396,1,101
4041,3,823
4044,3,452
4201,2,539
4315,2,6
4321,1,504
4688,2,24
4690,2,547
5292,2,561
5294,2,321
5302,1,453
5513,1,10
5515,3,499
5849,2,519
5954,3,22
5958,1,11
6171,2,489
6256,1,480
6257,2,664
6435,1,619
6438,2,457
6744,3,456
6873,1,484
6963,1,21
6965,2,498
7180,3,36
7243,3,15
7272,2,21
7435,1,93
7763,2,7
7984,2,519
8056,3,23
8099,3,522
8164,3,522
8250,1,484
8482,3,822
8483,2,563
8484,1,516
8846,1,59
8940,2,23
9016,3,522
9022,1,504
9170,3,62
9171,2,539
9274,2,562
9448,2,66
9474,2,573
9693,3,69
9737,3,538
9822,1,72
9900,1,20
9903,3,821
10058,3,820
10322,2,805
10444,1,273
10585,1,570
10590,1,62
10696,2,825
10804,2,98
11191,1,559
11753,2,314
11868,3,120
12016,3,824
12638,1,506
12910,3,530
13065,3,934
13171,1,562
13236,3,946
13317,3,484
13458,2,517
13459,1,146
13540,1,562
13652,1,799
13755,3,158
13805,3,518
14118,1,523
14149,3,183
14185,2,513
14313,1,534
14340,1,182
14938,3,207
15212,3,200
15305,1,480
15395,3,232
15523,3,532
15716,3,189
15717,1,198
15718,3,210
15719,1,590
15785,1,625
15787,3,946
15986,1,614
16024,3,867
16179,3,242
16196,3,678
16368,3,357
16369,3,498
16473,3,325
16693,3,821
16734,1,626
16849,2,574
17157,2,219
17159,3,819
17406,2,253
17462,3,339
17467,2,304
17588,3,652
17634,1,196
17635,1,572
17748,2,631
17838,2,820
17997,1,520
18000,1,276
18141,3,851
18364,1,264
18830,1,323
18953,1,284
19028,1,643
19030,3,458
19033,3,650
19131,1,657
19132,1,649
19134,3,344
19327,2,723
19445,1,367
19446,3,378
19618,1,805
19812,1,567
19963,2,668
20094,3,301
20129,1,517
20175,2,657
20361,1,657
20623,1,675
20764,2,567
20836,2,701
21125,1,519
21183,1,344
21440,1,347
21823,1,333
21824,1,459
21908,3,515
22084,3,686
22753,2,709
22754,3,356
22893,3,895
23023,2,666
23150,1,385
23262,3,946
23406,2,322
23662,2,647
23928,1,384
23929,3,377
23930,1,385
23931,2,830
23932,1,351
23934,3,379
24462,3,394
24595,2,354
24719,2,671
24720,1,691
24731,3,390
24733,3,934
24734,3,353
25252,3,614
25254,1,383
25471,3,397
25474,1,690
25766,1,359
25767,3,591
25770,3,817
26205,1,395
26206,3,843
26207,1,391
26210,1,374
26214,3,653
26221,3,821
26223,1,248
26224,2,513
26720,3,606
26721,1,522
26723,3,816
26731,3,560
26982,1,372
27184,3,631
27188,3,817
27194,1,399
27514,1,170
27646,2,518
27649,2,644
27653,1,381
27897,2,818
27898,3,383
27899,1,822
27972,3,456
27976,1,395
28076,1,506
28279,1,674
28346,3,807
28388,1,655
28416,1,659
28472,3,824
28561,3,636
28702,1,345
28825,3,425
29054,3,192
29249,3,798
29355,1,647
29508,1,437
29509,2,506
29511,2,670
29617,1,669
29619,1,710
29811,3,666
30029,3,818
30073,1,443
30221,1,442
30343,3,530
30439,2,563
30485,1,450
30486,2,347
30683,2,678
30745,2,653
30904,1,457
31099,2,646
31272,1,487
31311,3,818
31348,1,665
31349,1,803
31352,2,649
31911,1,433
32233,1,532
32368,1,503
32372,3,653
32483,1,652
32485,1,839
32733,1,410
32967,1,513
32968,3,806
32970,3,655
33219,3,521
33280,3,946
33282,1,515
33518,3,517
33520,1,655
33837,1,403
34537,3,726
34544,1,531
35108,3,803
35109,1,544
35114,3,346
35116,1,523
35119,1,654
35120,3,491
35125,3,526
35556,2,821
35679,1,790
35683,2,822
35684,1,508
35686,3,820
35690,2,823
35695,1,521
35697,1,746
35962,1,648
35963,3,816
35965,3,711
36103,1,528
36276,3,516
36279,1,573
36280,3,518
36664,3,829
36784,3,536
36787,3,499
37249,2,664
37337,2,645
37774,3,474
37775,2,549
37777,3,825
37782,3,521
37969,1,547
37987,3,547
38054,1,826
38214,2,817
38267,1,654
38414,3,803
39004,2,666
39006,2,653
39007,3,560
39173,2,821
39422,3,841
39814,2,661
39896,3,935
39960,2,816
40072,1,533
40073,1,561
40121,1,569
40165,1,658
40292,1,571
40444,1,817
40719,2,816
40720,1,664
40939,2,647
41112,1,589
41327,1,819
41399,2,637
41699,1,755
41848,1,584
41970,1,817
41971,3,819
41974,3,697
41977,3,844
41986,3,934
41988,3,829
42308,2,820
42310,2,672
42455,3,826
42543,1,666
42656,2,823
42711,1,647
42712,3,647
42823,2,821
42901,3,690
42903,2,819
42905,3,844
43033,2,612
43035,2,820
43380,1,666
43451,3,654
43477,1,558
43493,2,675
43830,1,829
43863,1,650
43864,3,801
43956,2,573
43957,3,651
44070,1,711
44167,2,646
44292,3,555
44501,3,573
44525,3,799
44605,3,834
44824,1,659
44827,1,834
44831,1,816
45007,3,666
45010,2,672
45260,2,816
45261,3,662
45263,1,743
45388,3,665
45598,3,827
45600,3,702
45774,2,829
45777,1,668
45823,2,687
46117,3,753
46643,1,702
46648,2,852
46659,3,691
47069,1,711
47141,1,821
47143,1,697
47144,1,820
47413,2,817
47755,1,844
47877,2,817
48089,1,818
48115,1,829
48166,3,852
48309,3,717
48310,2,683
48590,1,705
48696,2,691
48874,1,645
49327,2,820
49727,2,714
49834,3,907
49997,2,820
50022,1,817
50140,1,711
50365,1,773
50738,2,771
51091,1,838
51207,3,747
51392,3,865
51785,3,846
751,2,364
752,3,214
754,3,398
756,2,357
757,3,822
758,1,483
765,1,6
769,3,786
773,3,6
782,2,1
2762,1,7
2764,3,763
2767,1,590
2770,1,7
2771,1,330
2779,1,539
2785,3,101
2786,1,6
2789,1,279
2790,2,366
2791,3,480
2795,1,322
2797,3,881
2799,3,7
2801,2,355
2807,2,456
2820,1,101
2827,1,17
2835,2,522
2841,2,131
2849,3,80
2855,1,363
2861,1,398
2865,1,7
3048,1,16
3945,1,275
3948,3,8
3949,3,484
3950,2,454
3952,2,8
3953,2,9
3955,1,638
3957,1,7
3961,1,113
3963,2,8
3964,1,1
3977,1,8
3982,3,636
4125,1,392
4126,3,946
4127,3,266
4189,3,565
4191,2,23
4548,1,216
4555,1,7
4579,2,4
4897,1,53
5164,3,822
5167,1,358
5172,1,265
5446,1,7
5449,1,97
5806,2,482
5808,2,665
6068,1,7
6346,1,25
6347,3,130
6348,1,24
6647,1,519
6829,2,547
6932,3,7
7010,1,7
7096,1,8
7130,3,14
7303,1,50
7305,3,97
7657,3,397
7679,1,366
7952,3,503
8019,3,529
8209,2,225
8212,1,7
8215,3,321
8334,3,523
8552,2,6
8554,2,55
8921,3,700
8924,2,90
8975,1,56
9085,1,7
9086,2,398
9120,3,357
9231,1,62
9346,1,384
9347,1,506
9436,1,128
9437,3,803
9438,3,566
9439,3,350
9472,2,458
9473,1,816
9965,1,218
9967,2,425
10418,2,508
10477,2,100
10542,1,70
11013,1,548
11082,2,113
11404,2,571
11526,3,95
11919,1,111
11982,3,936
12211,1,117
12214,3,805
12347,3,121
12460,2,566
12461,3,117
12572,1,536
12850,1,598
13152,3,152
13200,1,183
13280,1,651
13588,3,158
13740,2,563
13921,1,181
14042,1,172
14328,2,666
14615,1,190
14781,2,198
14784,1,648
14866,3,624
15068,1,580
15088,3,228
15190,1,482
15237,3,518
15238,3,838
15239,2,586
15515,3,520
15696,2,655
16157,3,430
16289,1,666
16461,3,231
16555,3,233
16653,2,561
17580,1,250
17582,3,247
17695,2,519
17697,1,264
17802,3,515
17855,3,259
18090,1,259
18291,1,269
18315,2,495
18472,1,528
18913,2,288
18990,1,456
19095,1,288
19096,1,382
19098,2,229
19189,2,292
19227,1,288
19352,3,657
19384,1,649
19482,1,653
19483,2,651
19696,3,535
19728,2,298
19735,3,531
19903,1,654
19904,1,654
19905,1,487
19907,3,305
19950,2,544
19990,1,432
20124,3,320
20166,1,534
20894,1,336
20945,2,530
20946,1,307
21009,1,280
21265,3,644
21400,1,578
21477,2,606
21478,1,652
21567,1,346
21615,1,567
21749,2,585
21786,3,362
21787,3,636
21885,1,139
21889,2,647
21928,1,480
21953,1,515
22049,1,629
22458,1,324
22524,1,539
22558,1,369
22789,2,664
22816,2,336
22970,1,383
23095,2,388
23217,1,336
23223,1,541
23843,2,678
23844,1,648
23845,1,376
23847,2,383
23848,3,939
23854,3,935
24086,2,396
24372,1,575
24379,1,387
24383,3,342
24576,2,644
24581,3,665
24585,3,374
25014,2,646
25172,3,426
25176,2,252
25344,1,382
25348,1,374
25644,3,480
25646,3,536
25647,2,563
25648,1,366
25947,3,789
25948,3,938
25950,2,545
25955,2,834
25956,3,517
25958,1,540
26570,3,862
26571,1,344
26573,3,946
26575,3,517
26579,1,345
26580,3,647
26581,1,364
26586,2,623
26917,1,652
26921,1,376
27303,2,517
27309,1,378
27406,3,680
27457,2,623
27501,1,456
27539,1,483
27858,1,347
27859,1,397
27861,1,647
27870,2,667
28042,3,636
28073,3,679
28459,1,702
28613,3,574
28909,3,481
28910,2,499
29320,1,829
29322,3,691
29422,3,842
29423,1,436
29424,3,434
29582,3,647
29583,2,629
29690,1,562
29866,3,441
29871,3,513
30013,3,582
30018,2,684
30020,1,447
30022,3,705
30151,3,803
30152,2,409
30421,2,650
30425,2,820
30428,1,806
30596,2,392
30716,3,649
30717,3,649
30789,2,532
30825,2,654
31041,3,463
31048,3,841
31165,1,284
31264,2,652
31319,3,521
31417,2,647
31418,3,493
31450,1,491
31502,2,632
31504,3,548
31694,2,542
31862,1,524
31864,3,523
32013,1,736
32049,1,529
32337,3,508
32339,1,645
32411,2,528
32412,3,500
32590,1,517
32594,2,829
32596,3,492
32720,3,566
32721,2,651
33180,3,711
33182,3,500
33185,2,728
33191,2,511
33424,2,518
33646,2,643
33648,1,504
33701,2,535
34064,1,497
34066,3,823
34073,1,521
34076,3,651
34240,2,511
34242,3,453
34322,1,506
34323,3,803
34436,1,651
34438,1,627
34441,2,708
34471,3,497
34686,3,529
34690,1,656
34692,1,504
35522,2,571
35523,3,518
35525,3,636
35535,2,594
35861,1,823
35862,1,824
36169,1,654
36379,1,749
36380,3,460
36382,3,817
36384,3,647
36390,1,772
36602,3,676
36731,3,833
37695,1,654
37697,1,815
37885,1,547
37942,1,778
37966,3,773
38115,2,776
38116,2,543
38380,3,550
38465,3,804
38509,2,562
38722,1,624
38743,1,669
38924,1,666
38927,3,654
38929,3,664
38947,2,678
39115,3,620
39119,3,684
39352,1,666
39534,2,820
39700,1,575
39885,1,817
40038,3,673
40114,1,569
40116,3,824
40354,3,826
40355,1,604
40359,3,573
40429,3,614
40430,1,574
40797,2,569
40798,2,804
40847,2,797
40848,3,828
40898,1,574
41151,1,580
41152,1,654
41474,1,838
41476,3,939
41630,2,823
41692,3,645
41694,2,817
42226,1,610
42228,3,608
42633,3,844
42696,3,644
42744,1,616
42951,2,803
42953,3,819
42973,3,761
43135,3,821
43138,2,820
43171,3,934
43195,3,707
43311,2,819
43590,1,700
43624,2,666
43731,1,638
43732,3,824
43826,3,803
43903,2,675
43905,3,644
44052,1,638
44132,3,714
44218,3,714
44290,3,654
44495,1,677
44964,1,661
45068,1,830
45071,1,718
45091,3,584
45363,1,675
45365,3,863
45372,3,821
45428,3,665
45654,1,671
45685,1,672
45806,1,691
45807,1,680
45842,3,934
46188,2,671
46193,2,822
46294,2,837
46295,1,711
46296,3,738
46299,3,840
46344,2,737
46423,3,690
46425,3,716
46966,3,823
46968,3,837
46970,2,819
46971,3,946
46979,1,823
46980,3,695
46986,2,679
47055,1,645
47093,2,842
47714,2,829
47716,1,829
47718,3,843
47719,1,823
47722,2,698
47729,3,843
47732,3,688
48023,2,820
48146,1,682
48560,1,805
48856,2,701
48863,2,691
49146,1,703
49149,1,824
49155,3,824
49288,2,696
49292,3,707
49496,1,711
49523,1,709
49525,3,716
49526,3,842
49621,1,809
49667,2,859
49829,2,822
49939,3,734
50073,1,723
50213,2,834
50214,2,745
50348,1,816
50417,1,649
50669,3,749
51152,2,829
51495,1,784
51701,2,801
51784,3,813
52295,3,845
394,1,484
395,2,483
396,2,6
410,2,545
413,1,479
415,1,350
418,1,545
419,2,461
1826,2,805
1827,2,821
1828,2,426
1829,1,805
1830,1,832
1831,2,80
1832,2,635
1833,2,484
1867,3,136
1870,1,8
1871,2,666
1873,1,7
1876,3,519
1882,3,240
1884,2,449
1886,2,670
1887,2,484
1888,3,946
2960,2,590
2962,3,355
3503,3,449
3505,1,562
3506,3,312
3527,2,484
3537,2,485
3538,1,21
3540,3,513
4063,1,117
4157,3,11
4375,3,11
4376,2,484
4377,3,753
4747,3,946
4748,2,519
5035,2,461
5043,2,455
5044,2,320
5330,3,542
5337,3,699
5338,2,445
5526,1,24
5527,2,667
5624,3,946
5625,1,20
5866,1,102
5867,3,7
5985,1,476
5987,1,7
6266,1,34
6316,2,513
6319,3,341
6452,1,412
6514,1,11
6571,3,659
6771,1,547
6976,2,481
6977,2,626
7053,1,21
7055,1,8
7119,3,366
7144,2,20
7370,1,398
7373,3,567
7499,1,497
7500,1,241
7665,2,519
7802,1,180
7810,3,450
8262,1,129
8265,1,7
8267,1,521
8506,3,519
8510,1,94
8615,2,23
9181,2,458
9293,3,295
9519,2,261
9565,1,384
9754,1,571
9758,1,504
9760,1,110
9828,2,817
9917,2,349
9919,1,393
9920,1,79
9921,3,506
10095,2,96
10348,3,381
10549,1,618
10709,3,545
10711,3,103
10712,1,506
10852,2,522
10992,2,481
11202,1,517
11203,3,536
11205,3,904
11346,1,100
11380,3,90
11418,1,137
11552,2,480
11582,1,104
11634,2,83
11773,2,136
11774,2,517
11882,2,497
12025,3,112
12026,2,154
12030,1,342
12415,1,155
12416,3,121
12520,3,133
12841,1,450
12872,2,512
12985,1,516
13087,2,652
13720,3,701
13808,3,562
14159,2,545
14347,3,215
14512,2,164
14513,2,126
14716,1,199
14790,3,830
14954,3,823
15311,3,228
15629,1,202
15805,1,206
15954,1,186
16048,1,249
16162,1,525
16327,1,212
16328,3,516
16427,3,934
17026,1,263
17352,3,937
17484,1,574
17485,1,535
17488,3,245
17653,3,514
17654,1,249
17655,3,822
17868,3,849
18018,2,632
18156,3,246
18639,2,524
18652,2,712
18834,1,266
18836,3,285
18963,2,265
18964,3,558
19148,3,946
19336,3,913
19369,3,516
19370,1,297
19372,1,505
19798,2,386
19981,3,316
20214,3,263
20216,1,805
20522,2,667
20524,3,430
20636,1,370
20637,2,562
20772,2,803
20854,1,327
21195,1,366
21199,2,359
21595,2,350
21943,3,351
21972,2,793
22133,3,669
22280,1,626
22408,2,657
22548,2,534
22565,3,654
22769,3,372
22848,3,946
22895,3,943
22940,1,504
23037,1,657
23038,3,504
23172,2,517
23173,1,387
23174,1,354
23708,1,455
23976,3,728
24247,1,376
24252,1,668
24501,3,387
24504,3,385
24794,1,678
24796,3,699
24797,2,388
24800,3,939
24801,3,823
25042,2,591
25125,1,506
25270,3,553
25275,1,685
25508,2,387
25659,2,400
25805,1,365
25815,3,666
25817,3,686
26289,1,636
26290,3,516
26294,3,946
26299,3,647
26784,1,820
26934,1,213
27013,3,343
27017,3,349
27220,2,678
27366,1,389
27484,3,545
27908,3,707
27909,3,397
27992,2,829
28151,3,946
28293,3,820
28294,3,397
28357,3,573
28423,3,807
28663,2,701
28991,3,946
29069,3,857
29449,3,684
29522,2,530
29523,3,478
29764,2,519
29765,1,442
30093,2,701
30094,2,636
30235,2,653
30367,1,649
30368,3,594
30370,3,501
30513,1,684
30516,2,652
30754,2,652
30913,3,457
30995,1,453
31370,3,646
31509,1,486
31575,2,626
31660,3,829
31661,3,656
31921,3,530
31980,3,530
32030,1,649
32267,3,496
32345,1,698
32663,1,829
32799,1,512
33547,2,652
33550,1,826
33551,2,654
33679,2,518
33680,1,519
33708,2,480
33897,1,665
33898,1,557
33907,2,695
34252,2,657
34571,3,518
34574,3,803
34581,1,647
34768,3,534
34875,2,823
34876,3,794
34880,1,803
35210,2,521
35218,3,545
35220,2,800
35230,3,824
35231,3,803
35232,3,823
35233,3,842
35234,1,526
35877,2,426
36192,1,536
36311,1,648
36514,2,816
36515,2,806
36516,3,523
36681,3,829
36682,1,536
36684,3,821
36685,2,540
36806,2,828
36808,1,639
36934,3,839
36935,3,946
37010,1,516
37443,1,652
37446,1,829
37619,1,534
37620,1,678
37621,2,528
37713,3,483
37814,2,666
38072,2,594
38073,1,577
38164,3,946
38427,3,805
38842,3,522
38851,2,530
38941,1,464
39031,2,666
39037,2,540
39195,2,540
39313,3,524
39441,2,673
39446,2,669
39449,2,656
39732,1,805
39975,2,665
40309,2,685
40403,1,591
40407,1,798
40408,3,628
40477,2,798
40550,1,614
40551,3,584
40599,1,807
40824,3,827
41050,3,833
41096,3,789
41121,3,584
41263,1,657
41416,3,608
41665,1,823
41700,1,803
41749,3,871
41808,1,601
41851,1,605
42033,2,820
42044,1,631
42046,3,823
42340,1,612
42341,3,829
42342,3,805
42343,3,606
42349,1,816
42350,3,946
42460,3,613
42562,1,647
42567,2,647
42918,3,621
43057,1,646
43063,2,692
43064,2,821
43498,2,815
43649,1,819
43768,2,823
43802,3,809
43874,1,642
43989,2,803
43991,3,839
43992,3,651
44089,1,647
44329,3,637
44430,3,704
44669,2,799
44871,1,659
45023,1,675
45082,1,868
45156,1,820
45400,1,530
45434,1,673
45614,3,804
45615,3,934
45641,2,578
45782,3,709
45914,3,682
45963,3,697
45990,3,803
46205,3,834
46253,1,633
46318,3,946
46340,3,801
46348,2,711
46459,1,647
46731,2,760
46732,2,851
46733,3,820
46734,3,822
46740,3,699
46745,1,818
46746,1,823
47074,1,697
47099,1,817
47100,3,690
47479,3,840
47483,3,659
47488,1,709
47914,2,818
47922,2,803
48035,2,656
48171,2,535
48373,1,820
48379,2,852
48383,3,829
48384,3,709
48385,2,843
48737,1,710
49031,1,666
49234,3,834
49235,2,709
49338,3,804
49439,3,851
49969,3,713
49971,3,735
50582,3,745
50932,1,821
52053,3,598
35,3,383
58,3,2
268,2,3
274,1,301
282,1,373
797,2,828
798,1,786
1417,3,805
1423,2,102
1430,1,7
1432,3,112
1433,3,316
1434,1,499
1439,1,7
1440,1,519
1444,2,49
1445,1,484
1448,1,49
1454,1,248
1458,1,321
1463,3,7
1474,1,8
1478,3,658
1481,1,456
1482,3,547
2915,2,481
2921,1,350
2922,3,97
2924,2,398
3064,1,593
3068,1,545
3356,3,312
3360,3,9
3362,1,480
4029,3,926
4032,3,7
4314,1,523
4678,2,665
4680,2,821
4908,1,22
5273,1,7
5279,1,7
5280,1,22
5282,2,458
5283,2,21
5286,3,801
5512,2,519
5728,1,7
5731,2,461
5845,2,817
5846,3,823
5952,3,8
6091,1,23
6165,3,852
6166,3,8
6255,3,24
6307,2,398
6429,3,53
6432,2,88
6547,2,20
6548,1,484
6867,1,20
6868,3,90
7111,2,393
7112,3,519
7138,1,40
7179,2,784
7318,1,531
7481,3,935
7584,1,407
7755,1,180
7757,1,455
7758,3,43
7759,3,943
8053,2,369
8246,3,19
8367,3,518
8479,1,489
8674,2,178
8675,2,517
8765,2,8
8839,2,572
9014,1,55
9165,1,400
9735,3,824
9896,1,107
9898,3,938
10050,2,535
10317,1,547
10318,1,452
10320,1,80
10321,3,946
10443,2,587
10584,1,84
10694,3,678
10840,1,351
10908,1,92
10909,2,577
10911,2,824
10982,3,823
11098,1,520
11190,1,517
11342,3,96
11375,2,638
11462,1,102
11546,2,818
11618,1,103
11681,2,614
11749,2,110
11750,1,99
11987,1,113
12013,1,113
12080,1,481
12159,3,804
12229,2,562
12258,3,717
12313,2,762
12361,3,591
12474,1,125
12475,1,210
12560,3,664
12722,3,652
12771,2,135
12825,2,175
12863,3,513
13063,3,830
13064,3,153
13169,2,517
13316,1,156
13454,1,449
13455,2,520
13646,3,158
13754,3,449
13998,3,805
14204,1,23
14269,3,841
14311,1,172
14392,3,701
14459,3,547
15094,3,715
15426,1,197
15454,3,378
15455,1,545
15456,2,350
15593,3,614
15753,1,296
15865,2,519
15944,1,218
16022,3,294
16096,2,528
16261,1,226
16367,3,499
16422,1,624
16777,1,230
16841,1,652
16844,3,517
17081,3,515
17154,3,257
17405,3,221
17632,1,248
17704,3,816
18095,2,547
18138,2,546
18301,3,519
19022,2,305
19023,2,659
19024,3,500
19390,2,652
19439,2,656
19441,3,753
19546,3,488
19617,2,664
19795,2,498
20038,1,288
20092,3,344
20205,3,826
20206,1,666
20360,1,484
20622,1,544
20715,3,819
20803,1,439
20832,2,648
20989,3,340
21064,1,368
21065,3,342
21068,3,336
21317,1,370
21320,1,576
21505,2,372
21583,1,642
21692,1,818
21821,3,378
21905,2,562
21906,2,666
21967,3,672
22062,1,343
22078,1,481
22190,1,672
22192,3,661
22372,2,744
22378,2,534
22506,3,428
22653,3,646
22654,3,524
22752,3,829
22925,1,672
23021,2,460
23258,2,675
23260,3,829
23455,1,387
23649,3,360
23924,3,662
23925,1,389
24190,1,382
24194,1,387
24390,1,432
24391,2,307
24712,3,332
24713,2,562
24715,3,686
25251,1,594
25461,1,679
25464,2,829
25465,1,345
25756,1,656
25760,1,281
25762,3,395
25979,1,122
26180,3,516
26184,2,538
26188,2,430
26189,3,816
26192,1,428
26194,1,665
26197,1,647
26198,1,93
26201,2,402
26202,3,789
26203,3,893
26204,2,429
26713,1,679
26714,3,647
26716,1,369
26978,3,626
26979,2,647
26981,1,670
27176,2,388
27181,3,398
27476,3,309
27513,2,486
27643,1,389
27896,1,393
28089,1,388
28090,2,814
28272,3,946
28274,3,654
28276,3,542
28342,2,395
28412,2,643
28415,1,822
28451,3,817
28700,1,482
28887,1,402
28922,2,624
28949,2,523
29052,3,624
29117,1,484
29244,2,657
29440,3,392
29441,2,636
29503,1,437
29714,1,390
29876,3,656
29928,1,684
30072,1,515
30210,3,649
30212,3,636
30214,3,803
30652,1,215
30741,3,716
30903,1,805
30957,2,647
31082,2,544
31092,2,574
31239,3,461
31308,3,489
31346,3,803
31525,2,662
31645,3,497
31648,1,665
31788,3,802
31909,3,649
31970,1,804
32221,3,819
32223,2,516
32224,1,443
32225,2,819
32227,1,652
32367,2,752
32478,1,539
32482,2,530
32638,1,641
32850,3,823
32966,2,817
33217,3,536
33338,3,517
33668,3,517
33669,2,626
33832,2,536
33833,3,741
34361,1,823
34363,3,571
34451,1,769
34533,3,418
34739,2,655
34742,1,814
35084,2,815
35086,1,749
35087,1,673
35089,2,328
35093,2,735
35100,3,737
35105,3,835
35106,3,802
35554,2,505
35672,3,750
35675,2,343
35677,1,518
35678,3,799
35958,3,525
36101,2,614
36185,3,673
36187,3,946
36217,1,539
36272,3,534
36461,2,803
36911,3,668
36912,3,544
37065,3,822
37066,3,846
37334,1,771
37498,2,553
37535,3,665
37595,3,542
37770,1,817
37772,3,820
37948,2,801
38013,3,562
38051,3,821
38052,2,646
38151,3,544
38265,2,520
38642,3,572
38643,1,624
38645,3,641
38730,2,749
38805,3,493
38937,3,649
38997,2,689
39169,2,675
39417,2,563
39421,1,517
39726,1,437
39807,3,761
39808,2,495
39954,3,519
40120,3,706
40291,2,800
40392,1,662
40393,3,946
40534,2,652
40680,1,800
40816,1,652
40875,1,805
40964,1,584
41174,1,601
41250,1,813
41325,1,760
41397,2,599
41535,1,654
41656,2,807
41782,3,446
41847,1,622
41962,3,822
41969,3,819
42306,2,712
42538,1,823
42539,1,822
42832,3,816
42897,3,681
42900,1,819
43026,3,851
43027,3,820
43029,2,823
43257,3,614
43279,3,698
43350,3,601
43409,3,624
43862,2,673
43949,2,824
44165,2,647
44245,3,829
44523,1,651
44524,3,709
44628,2,838
44818,3,946
45002,2,661
45003,3,865
45130,1,843
45328,2,753
45511,2,806
45512,1,650
45513,3,817
45770,2,676
45880,2,824
46037,2,819
46115,3,817
46116,1,651
46231,2,820
46311,1,817
